Target Gene File	gene1	gene2	entrezid1	entrezid2	AMP/DEL	AMP/DEL	pval1	pval2	pval3
HSP90AB1_wholegenome_results	3326	HSP90AB1	285440	CYP4V2	Amplification	Deletion	7.60E-15	0.020463933	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	4735	SEPTIN2	Amplification	Deletion	7.60E-15	0.02123092	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	58524	DMRT3	Amplification	Deletion	7.60E-15	0.02123092	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	2892	GRIA3	Amplification	Deletion	7.60E-15	0.021623718	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	201965	RWDD4	Amplification	Deletion	7.60E-15	0.022840305	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	51078	THAP4	Amplification	Deletion	7.60E-15	0.022840305	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	3069	HDLBP	Amplification	Deletion	7.60E-15	0.022840305	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	11201	POLI	Amplification	Deletion	7.60E-15	0.023684018	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	57587	CFAP97	Amplification	Deletion	7.60E-15	0.023684018	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	116966	WDR17	Amplification	Deletion	7.60E-15	0.023684018	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	291	SLC25A4	Amplification	Deletion	7.60E-15	0.025452858	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	1761	DMRT1	Amplification	Deletion	7.60E-15	0.025912532	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	169792	GLIS3	Amplification	Deletion	7.60E-15	0.026379367	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	7187	TRAF3	Amplification	Deletion	7.60E-15	0.026379367	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	2587	GALR1	Amplification	Deletion	7.60E-15	0.027334873	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	29126	CD274	Amplification	Deletion	7.60E-15	0.027823724	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	1841	DTYMK	Amplification	Deletion	7.60E-15	0.028320095	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	84850	GLIS3-AS1	Amplification	Deletion	7.60E-15	0.031461391	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	84735	CNDP1	Amplification	Deletion	7.60E-15	0.032012993	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	64090	GAL3ST2	Amplification	Deletion	7.60E-15	0.033717802	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	140458	ASB5	Amplification	Deletion	7.60E-15	0.033717802	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	728175	LINC02363	Amplification	Deletion	7.60E-15	0.034896982	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	1770	DNAH9	Amplification	Deletion	7.60E-15	0.03549966	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	57589	RIC1	Amplification	Deletion	7.60E-15	0.036111196	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	728294	D2HGDH	Amplification	Deletion	7.60E-15	0.037361244	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	9933	PUM3	Amplification	Deletion	7.60E-15	0.037361244	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	132851	SPATA4	Amplification	Deletion	7.60E-15	0.037361244	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	125704	DIPK1C	Amplification	Deletion	7.60E-15	0.039972087	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	401164	LINC01060	Amplification	Deletion	7.60E-15	0.04064847	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	100505817	LINC02582	Amplification	Deletion	7.60E-15	0.042736101	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	117583	PARD3B	Amplification	Deletion	7.60E-15	0.045660018	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	7010	TEK	Amplification	Deletion	7.60E-15	0.045660018	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	3622	ING2	Amplification	Deletion	7.60E-15	0.047184082	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	401491	VLDLR-AS1	Amplification	Deletion	7.60E-15	0.04796202	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	6925	TCF4	Amplification	Deletion	7.60E-15	0.048750708	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	5133	PDCD1	Amplification	Deletion	7.60E-15	0.048750708	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	400655	LINC02864	Amplification	Deletion	7.60E-15	0.049550256	0.021231462
HSP90AB1_wholegenome_results	1030	CDKN2B	3326	HSP90AB1	Deletion	Amplification	6.60E-09	3.29E-05	7.39E-05
HSP90AB1_wholegenome_results	140733	MACROD2	3326	HSP90AB1	Deletion	Amplification	2.57E-11	0.003014151	0.00414908
HSP90AB1_wholegenome_results	79682	CENPU	3326	HSP90AB1	Deletion	Amplification	9.05E-12	0.015150547	0.022824428
HSP90AB1_wholegenome_results	100048912	CDKN2B-AS1	3326	HSP90AB1	Deletion	Amplification	2.00E-06	3.29E-05	7.23E-05
HSP90AB1_wholegenome_results	291	SLC25A4	3326	HSP90AB1	Deletion	Amplification	9.18E-10	0.015150547	0.024588566
HSP90AB1_wholegenome_results	1756	DMD	3326	HSP90AB1	Deletion	Amplification	0.00098172	3.41E-05	7.23E-05
HSP90AB1_wholegenome_results	2195	FAT1	3326	HSP90AB1	Deletion	Amplification	2.55E-08	0.015150547	0.025347319
HSP90AB1_wholegenome_results	338376	IFNE	3326	HSP90AB1	Deletion	Amplification	1.48E-05	0.000659484	0.001418323
HSP90AB1_wholegenome_results	2762	GMDS	3326	HSP90AB1	Deletion	Amplification	8.68E-08	0.015150547	0.017871561
HSP90AB1_wholegenome_results	116966	WDR17	3326	HSP90AB1	Deletion	Amplification	1.17E-07	0.015150547	0.02991299
HSP90AB1_wholegenome_results	162681	C18orf54	3326	HSP90AB1	Deletion	Amplification	2.71E-07	0.015740324	0.031686389
HSP90AB1_wholegenome_results	169792	GLIS3	3326	HSP90AB1	Deletion	Amplification	4.86E-07	0.015150547	0.027248441
HSP90AB1_wholegenome_results	836	CASP3	3326	HSP90AB1	Deletion	Amplification	6.30E-07	0.015150547	0.022824428
HSP90AB1_wholegenome_results	55789	DEPDC1B	3326	HSP90AB1	Deletion	Amplification	4.33E-07	0.015150547	0.033894854
HSP90AB1_wholegenome_results	4089	SMAD4	3326	HSP90AB1	Deletion	Amplification	0.045067297	3.29E-05	0.000176835
HSP90AB1_wholegenome_results	7436	VLDLR	3326	HSP90AB1	Deletion	Amplification	1.48E-06	0.015150547	0.026224181
HSP90AB1_wholegenome_results	57587	CFAP97	3326	HSP90AB1	Deletion	Amplification	2.62E-06	0.015150547	0.024588566
HSP90AB1_wholegenome_results	7098	TLR3	3326	HSP90AB1	Deletion	Amplification	2.84E-06	0.015150547	0.025347319
HSP90AB1_wholegenome_results	3660	IRF2	3326	HSP90AB1	Deletion	Amplification	3.51E-06	0.015150547	0.022362073
HSP90AB1_wholegenome_results	51320	MEX3C	3326	HSP90AB1	Deletion	Amplification	0.00140674	0.000659484	0.002325911
HSP90AB1_wholegenome_results	54033	RBM11	3326	HSP90AB1	Deletion	Amplification	8.02E-05	0.003126783	0.008705089
HSP90AB1_wholegenome_results	84850	GLIS3-AS1	3326	HSP90AB1	Deletion	Amplification	7.48E-06	0.015150547	0.028459737
HSP90AB1_wholegenome_results	25854	FAM149A	3326	HSP90AB1	Deletion	Amplification	8.80E-06	0.015150547	0.025347319
HSP90AB1_wholegenome_results	64092	SAMSN1	3326	HSP90AB1	Deletion	Amplification	0.000120335	0.003126783	0.009374768
HSP90AB1_wholegenome_results	101927229	LINC01929	3326	HSP90AB1	Deletion	Amplification	9.19E-06	0.015740324	0.031686389
HSP90AB1_wholegenome_results	201965	RWDD4	3326	HSP90AB1	Deletion	Amplification	1.27E-05	0.015150547	0.024588566
HSP90AB1_wholegenome_results	79956	ERMP1	3326	HSP90AB1	Deletion	Amplification	1.07E-05	0.015150547	0.031686389
HSP90AB1_wholegenome_results	4200	ME2	3326	HSP90AB1	Deletion	Amplification	0.003893007	0.000659484	0.002496909
HSP90AB1_wholegenome_results	100131655	ZNF236-DT	3326	HSP90AB1	Deletion	Amplification	1.43E-05	0.015740324	0.028459737
HSP90AB1_wholegenome_results	5890	RAD51B	3326	HSP90AB1	Deletion	Amplification	1.08E-05	0.015150547	0.040423979
HSP90AB1_wholegenome_results	4543	MTNR1A	3326	HSP90AB1	Deletion	Amplification	1.85E-05	0.015150547	0.027248441
HSP90AB1_wholegenome_results	80380	PDCD1LG2	3326	HSP90AB1	Deletion	Amplification	1.72E-05	0.015150547	0.031686389
HSP90AB1_wholegenome_results	90865	IL33	3326	HSP90AB1	Deletion	Amplification	1.64E-05	0.015150547	0.033894854
HSP90AB1_wholegenome_results	100287225	LINC01630	3326	HSP90AB1	Deletion	Amplification	0.000361842	0.003126783	0.007685794
HSP90AB1_wholegenome_results	2587	GALR1	3326	HSP90AB1	Deletion	Amplification	2.20E-05	0.015740324	0.02991299
HSP90AB1_wholegenome_results	1841	DTYMK	3326	HSP90AB1	Deletion	Amplification	1.96E-05	0.015150547	0.040423979
HSP90AB1_wholegenome_results	10171	RCL1	3326	HSP90AB1	Deletion	Amplification	3.57E-05	0.015150547	0.02991299
HSP90AB1_wholegenome_results	2483	FRG1	3326	HSP90AB1	Deletion	Amplification	4.46E-05	0.015150547	0.026224181
HSP90AB1_wholegenome_results	8932	MBD2	3326	HSP90AB1	Deletion	Amplification	3.65E-05	0.015740324	0.031686389
HSP90AB1_wholegenome_results	2315	MLANA	3326	HSP90AB1	Deletion	Amplification	5.06E-05	0.015150547	0.031686389
HSP90AB1_wholegenome_results	5793	PTPRG	3326	HSP90AB1	Deletion	Amplification	6.14E-05	0.015150547	0.031686389
HSP90AB1_wholegenome_results	64090	GAL3ST2	3326	HSP90AB1	Deletion	Amplification	4.82E-05	0.015150547	0.040423979
HSP90AB1_wholegenome_results	6782	HSPA13	3326	HSP90AB1	Deletion	Amplification	0.001006831	0.003126783	0.009374768
HSP90AB1_wholegenome_results	256309	CCDC110	3326	HSP90AB1	Deletion	Amplification	7.96E-05	0.015150547	0.025347319
HSP90AB1_wholegenome_results	150000	ABCC13	3326	HSP90AB1	Deletion	Amplification	0.001078083	0.003126783	0.009374768
HSP90AB1_wholegenome_results	11201	POLI	3326	HSP90AB1	Deletion	Amplification	8.13E-05	0.015740324	0.031686389
HSP90AB1_wholegenome_results	58524	DMRT3	3326	HSP90AB1	Deletion	Amplification	9.85E-05	0.015150547	0.02991299
HSP90AB1_wholegenome_results	3442	IFNA5	3326	HSP90AB1	Deletion	Amplification	0.048538152	0.000659484	0.001565402
HSP90AB1_wholegenome_results	3622	ING2	3326	HSP90AB1	Deletion	Amplification	0.000158549	0.015150547	0.024588566
HSP90AB1_wholegenome_results	6925	TCF4	3326	HSP90AB1	Deletion	Amplification	0.00013311	0.015740324	0.028459737
HSP90AB1_wholegenome_results	3818	KLKB1	3326	HSP90AB1	Deletion	Amplification	0.000155752	0.015150547	0.025347319
HSP90AB1_wholegenome_results	728294	D2HGDH	3326	HSP90AB1	Deletion	Amplification	9.78E-05	0.015150547	0.040423979
HSP90AB1_wholegenome_results	5071	PRKN	3326	HSP90AB1	Deletion	Amplification	0.004751884	0.003014151	0.004189039
HSP90AB1_wholegenome_results	90871	DMAC1	3326	HSP90AB1	Deletion	Amplification	0.00014773	0.015150547	0.031686389
HSP90AB1_wholegenome_results	401164	LINC01060	3326	HSP90AB1	Deletion	Amplification	0.000188211	0.015150547	0.026224181
HSP90AB1_wholegenome_results	29126	CD274	3326	HSP90AB1	Deletion	Amplification	0.000162877	0.015150547	0.031686389
HSP90AB1_wholegenome_results	401491	VLDLR-AS1	3326	HSP90AB1	Deletion	Amplification	0.000203987	0.015150547	0.026224181
HSP90AB1_wholegenome_results	84289	ING5	3326	HSP90AB1	Deletion	Amplification	0.000162204	0.015150547	0.040423979
HSP90AB1_wholegenome_results	56977	STOX2	3326	HSP90AB1	Deletion	Amplification	0.000274862	0.015150547	0.024588566
HSP90AB1_wholegenome_results	4781	NFIB	3326	HSP90AB1	Deletion	Amplification	0.00026034	0.015150547	0.02991299
HSP90AB1_wholegenome_results	2823	GPM6A	3326	HSP90AB1	Deletion	Amplification	0.000361055	0.015150547	0.028459737
HSP90AB1_wholegenome_results	286319	TUSC1	3326	HSP90AB1	Deletion	Amplification	0.000415931	0.015740324	0.025347319
HSP90AB1_wholegenome_results	8470	SORBS2	3326	HSP90AB1	Deletion	Amplification	0.000463697	0.015150547	0.024588566
HSP90AB1_wholegenome_results	1761	DMRT1	3326	HSP90AB1	Deletion	Amplification	0.000423729	0.015150547	0.02991299
HSP90AB1_wholegenome_results	5133	PDCD1	3326	HSP90AB1	Deletion	Amplification	0.000361447	0.015150547	0.040423979
HSP90AB1_wholegenome_results	9578	CDC42BPB	3326	HSP90AB1	Deletion	Amplification	0.002404964	0.003014151	0.033894854
HSP90AB1_wholegenome_results	60684	TRAPPC11	3326	HSP90AB1	Deletion	Amplification	0.000663964	0.015150547	0.024588566
HSP90AB1_wholegenome_results	3641	INSL4	3326	HSP90AB1	Deletion	Amplification	0.000561028	0.015150547	0.02991299
HSP90AB1_wholegenome_results	5144	PDE4D	3326	HSP90AB1	Deletion	Amplification	0.027223337	0.003014151	0.003434453
HSP90AB1_wholegenome_results	23116	TOGARAM1	3326	HSP90AB1	Deletion	Amplification	0.000496564	0.015150547	0.040423979
HSP90AB1_wholegenome_results	158358	KIAA2026	3326	HSP90AB1	Deletion	Amplification	0.000719668	0.015150547	0.031686389
HSP90AB1_wholegenome_results	6505	SLC1A1	3326	HSP90AB1	Deletion	Amplification	0.000876829	0.015150547	0.031686389
HSP90AB1_wholegenome_results	401494	HACD4	3326	HSP90AB1	Deletion	Amplification	0.00136284	0.015150547	0.023925843
HSP90AB1_wholegenome_results	285093	RTP5	3326	HSP90AB1	Deletion	Amplification	0.000980598	0.015150547	0.040423979
HSP90AB1_wholegenome_results	83891	SNX25	3326	HSP90AB1	Deletion	Amplification	0.001612473	0.015150547	0.024588566
HSP90AB1_wholegenome_results	7776	ZNF236	3326	HSP90AB1	Deletion	Amplification	0.001385555	0.015740324	0.028459737
HSP90AB1_wholegenome_results	6013	RLN1	3326	HSP90AB1	Deletion	Amplification	0.001525633	0.015150547	0.02991299
HSP90AB1_wholegenome_results	23192	ATG4B	3326	HSP90AB1	Deletion	Amplification	0.001318618	0.015150547	0.040423979
HSP90AB1_wholegenome_results	6019	RLN2	3326	HSP90AB1	Deletion	Amplification	0.001970088	0.015150547	0.02991299
HSP90AB1_wholegenome_results	285441	F11-AS1	3326	HSP90AB1	Deletion	Amplification	0.002395716	0.015150547	0.026224181
HSP90AB1_wholegenome_results	117583	PARD3B	3326	HSP90AB1	Deletion	Amplification	0.003119606	0.015150547	0.023342202
HSP90AB1_wholegenome_results	55848	PLGRKT	3326	HSP90AB1	Deletion	Amplification	0.002628872	0.015150547	0.02991299
HSP90AB1_wholegenome_results	51078	THAP4	3326	HSP90AB1	Deletion	Amplification	0.002094159	0.015150547	0.040423979
HSP90AB1_wholegenome_results	6456	SH3GL2	3326	HSP90AB1	Deletion	Amplification	0.001971884	0.015150547	0.045500264
HSP90AB1_wholegenome_results	728175	LINC02363	3326	HSP90AB1	Deletion	Amplification	0.004055877	0.015150547	0.022824428
HSP90AB1_wholegenome_results	448831	FRG2	3326	HSP90AB1	Deletion	Amplification	0.003991717	0.015150547	0.026224181
HSP90AB1_wholegenome_results	157983	DOCK8-AS1	3326	HSP90AB1	Deletion	Amplification	0.003614907	0.015150547	0.02991299
HSP90AB1_wholegenome_results	5510	PPP1R7	3326	HSP90AB1	Deletion	Amplification	0.003009192	0.015150547	0.040423979
HSP90AB1_wholegenome_results	391723	HELT	3326	HSP90AB1	Deletion	Amplification	0.005965139	0.015150547	0.024588566
HSP90AB1_wholegenome_results	2160	F11	3326	HSP90AB1	Deletion	Amplification	0.006014269	0.015150547	0.025347319
HSP90AB1_wholegenome_results	132851	SPATA4	3326	HSP90AB1	Deletion	Amplification	0.005198449	0.015150547	0.02991299
HSP90AB1_wholegenome_results	7010	TEK	3326	HSP90AB1	Deletion	Amplification	0.005627595	0.015740324	0.031686389
HSP90AB1_wholegenome_results	9855	FARP2	3326	HSP90AB1	Deletion	Amplification	0.006831106	0.015150547	0.033894854
HSP90AB1_wholegenome_results	5596	MAPK4	3326	HSP90AB1	Deletion	Amplification	0.009197013	0.015740324	0.026224181
HSP90AB1_wholegenome_results	205860	TRIML2	3326	HSP90AB1	Deletion	Amplification	0.010047828	0.015150547	0.026224181
HSP90AB1_wholegenome_results	9658	ZNF516	3326	HSP90AB1	Deletion	Amplification	0.009855873	0.015740324	0.02991299
HSP90AB1_wholegenome_results	285440	CYP4V2	3326	HSP90AB1	Deletion	Amplification	0.013397063	0.015150547	0.025347319
HSP90AB1_wholegenome_results	4735	SEPTIN2	3326	HSP90AB1	Deletion	Amplification	0.012578103	0.015150547	0.031686389
HSP90AB1_wholegenome_results	81704	DOCK8	3326	HSP90AB1	Deletion	Amplification	0.01413462	0.015150547	0.02991299
HSP90AB1_wholegenome_results	11172	INSL6	3326	HSP90AB1	Deletion	Amplification	0.01531027	0.015150547	0.02991299
HSP90AB1_wholegenome_results	125704	DIPK1C	3326	HSP90AB1	Deletion	Amplification	0.016183649	0.015740324	0.02991299
HSP90AB1_wholegenome_results	55664	CDC37L1	3326	HSP90AB1	Deletion	Amplification	0.015931036	0.015150547	0.031686389
HSP90AB1_wholegenome_results	55805	LRP2BP	3326	HSP90AB1	Deletion	Amplification	0.020871117	0.015150547	0.024588566
HSP90AB1_wholegenome_results	1528	CYB5A	3326	HSP90AB1	Deletion	Amplification	0.01750721	0.015740324	0.02991299
HSP90AB1_wholegenome_results	115426	UHRF2	3326	HSP90AB1	Deletion	Amplification	0.021961093	0.015150547	0.033894854
HSP90AB1_wholegenome_results	102723927	LINC01238	3326	HSP90AB1	Deletion	Amplification	0.018478956	0.015150547	0.040423979
HSP90AB1_wholegenome_results	100505817	LINC02582	3326	HSP90AB1	Deletion	Amplification	0.024091833	0.015740324	0.031686389
HSP90AB1_wholegenome_results	10194	TSHZ1	3326	HSP90AB1	Deletion	Amplification	0.027824055	0.015740324	0.028459737
HSP90AB1_wholegenome_results	9933	PUM3	3326	HSP90AB1	Deletion	Amplification	0.031738566	0.015150547	0.026224181
HSP90AB1_wholegenome_results	55064	SPATA6L	3326	HSP90AB1	Deletion	Amplification	0.031124493	0.015150547	0.031686389
HSP90AB1_wholegenome_results	3717	JAK2	3326	HSP90AB1	Deletion	Amplification	0.036095122	0.015150547	0.02991299
HSP90AB1_wholegenome_results	55628	ZNF407	3326	HSP90AB1	Deletion	Amplification	0.040545715	0.015740324	0.028459737
HSP90AB1_wholegenome_results	140458	ASB5	3326	HSP90AB1	Deletion	Amplification	0.04420565	0.015150547	0.02991299
HSP90AB1_wholegenome_results	80323	CCDC68	3326	HSP90AB1	Deletion	Amplification	0.043186834	0.015740324	0.031686389
HSP90AB1_wholegenome_results	54875	CNTLN	3326	HSP90AB1	Deletion	Amplification	0.039091459	0.015150547	0.040423979
IGF1R_wholegenome_results	51741	WWOX	3480	IGF1R	Deletion	Amplification	2.95E-37	3.41E-05	3.58E-05
IGF1R_wholegenome_results	401145	CCSER1	3480	IGF1R	Deletion	Amplification	1.04E-21	0.000659484	0.00077753
IGF1R_wholegenome_results	1029	CDKN2A	3480	IGF1R	Deletion	Amplification	3.87E-12	5.68E-05	8.83E-05
IGF1R_wholegenome_results	63951	DMRTA1	3480	IGF1R	Deletion	Amplification	5.10E-14	0.003126783	0.004918698
IGF1R_wholegenome_results	3480	IGF1R	51741	WWOX	Amplification	Deletion	1.28E-10	0.00119097	0.000402244
IGF1R_wholegenome_results	3480	IGF1R	1029	CDKN2A	Amplification	Deletion	1.28E-10	0.00120763	0.000402244
IGF1R_wholegenome_results	3480	IGF1R	401145	CCSER1	Amplification	Deletion	1.28E-10	0.000760306	0.002496909
IGF1R_wholegenome_results	441389	LINC01239	3480	IGF1R	Deletion	Amplification	1.81E-11	0.003126783	0.005224623
IGF1R_wholegenome_results	1030	CDKN2B	3480	IGF1R	Deletion	Amplification	6.60E-09	0.000144962	0.000370577
IGF1R_wholegenome_results	140733	MACROD2	3480	IGF1R	Deletion	Amplification	2.57E-11	0.015150547	0.017960478
IGF1R_wholegenome_results	3480	IGF1R	441389	LINC01239	Amplification	Deletion	1.28E-10	0.012513083	0.007290358
IGF1R_wholegenome_results	3480	IGF1R	63951	DMRTA1	Amplification	Deletion	1.28E-10	0.013761319	0.007290358
IGF1R_wholegenome_results	3480	IGF1R	83855	KLF16	Amplification	Deletion	1.28E-10	0.015150547	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	4281	MID1	Amplification	Deletion	1.28E-10	0.015740324	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	113179	ADAT3	Amplification	Deletion	1.28E-10	0.015740324	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	10973	ASCC3	Amplification	Deletion	1.28E-10	0.015740324	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	7776	ZNF236	Amplification	Deletion	1.28E-10	0.016042716	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	1730	DIAPH2	Amplification	Deletion	1.28E-10	0.017632528	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	6517	SLC2A4	Amplification	Deletion	1.28E-10	0.018306136	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	254863	TMEM256	Amplification	Deletion	1.28E-10	0.018306136	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	254827	NAALADL2	Amplification	Deletion	1.28E-10	0.019002166	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	23186	RCOR1	Amplification	Deletion	1.28E-10	0.020463933	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	117583	PARD3B	Amplification	Deletion	1.28E-10	0.019921014	0.025347319
IGF1R_wholegenome_results	3480	IGF1R	140733	MACROD2	Amplification	Deletion	1.28E-10	0.022840305	0.024588566
IGF1R_wholegenome_results	100048912	CDKN2B-AS1	3480	IGF1R	Deletion	Amplification	2.00E-06	0.000144962	0.00025655
IGF1R_wholegenome_results	3480	IGF1R	284114	TMEM102	Amplification	Deletion	1.28E-10	0.024554641	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	388336	SHISA6	Amplification	Deletion	1.28E-10	0.026379367	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	23560	GTPBP4	Amplification	Deletion	1.28E-10	0.026379367	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	1300	COL10A1	Amplification	Deletion	1.28E-10	0.015150547	0.049202789
IGF1R_wholegenome_results	3480	IGF1R	57455	REXO1	Amplification	Deletion	1.28E-10	0.030382609	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	401494	HACD4	Amplification	Deletion	1.28E-10	0.031461391	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	23769	FLRT1	Amplification	Deletion	1.28E-10	0.031461391	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	2898	GRIK2	Amplification	Deletion	1.28E-10	0.032572865	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	57585	CRAMP1	Amplification	Deletion	1.28E-10	0.036111196	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	26146	TRAF3IP1	Amplification	Deletion	1.28E-10	0.04133453	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	407977	TNFSF12-TNFSF13	Amplification	Deletion	1.28E-10	0.045660018	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	84461	NEURL4	Amplification	Deletion	1.28E-10	0.047184082	0.024588566
IGF1R_wholegenome_results	3480	IGF1R	28992	MACROD1	Amplification	Deletion	1.28E-10	0.048750708	0.024588566
IGF1R_wholegenome_results	254827	NAALADL2	3480	IGF1R	Deletion	Amplification	1.16E-08	0.015150547	0.020637558
IGF1R_wholegenome_results	2762	GMDS	3480	IGF1R	Deletion	Amplification	8.68E-08	0.003014151	0.027652874
IGF1R_wholegenome_results	4281	MID1	3480	IGF1R	Deletion	Amplification	1.76E-07	0.015150547	0.020921335
IGF1R_wholegenome_results	1730	DIAPH2	3480	IGF1R	Deletion	Amplification	1.49E-06	0.015150547	0.027248441
IGF1R_wholegenome_results	10973	ASCC3	3480	IGF1R	Deletion	Amplification	1.83E-06	0.015150547	0.036713856
IGF1R_wholegenome_results	338376	IFNE	3480	IGF1R	Deletion	Amplification	1.48E-05	0.015150547	0.019914717
IGF1R_wholegenome_results	100131655	ZNF236-DT	3480	IGF1R	Deletion	Amplification	1.43E-05	0.015150547	0.028459737
IGF1R_wholegenome_results	8943	AP3D1	3480	IGF1R	Deletion	Amplification	1.32E-05	0.015150547	0.040423979
IGF1R_wholegenome_results	9955	HS3ST3A1	3480	IGF1R	Deletion	Amplification	7.67E-05	0.015740324	0.040423979
IGF1R_wholegenome_results	117583	PARD3B	3480	IGF1R	Deletion	Amplification	0.003119606	0.003014151	0.006655605
IGF1R_wholegenome_results	101752400	CAPN10-DT	3480	IGF1R	Deletion	Amplification	0.000149789	0.015740324	0.036713856
IGF1R_wholegenome_results	1756	DMD	3480	IGF1R	Deletion	Amplification	0.00098172	0.015150547	0.019845528
IGF1R_wholegenome_results	5144	PDE4D	3480	IGF1R	Deletion	Amplification	0.027223337	0.003014151	0.004028788
IGF1R_wholegenome_results	25957	PNISR	3480	IGF1R	Deletion	Amplification	0.000561253	0.015150547	0.040423979
IGF1R_wholegenome_results	401494	HACD4	3480	IGF1R	Deletion	Amplification	0.00136284	0.015150547	0.023925843
IGF1R_wholegenome_results	7776	ZNF236	3480	IGF1R	Deletion	Amplification	0.001385555	0.015150547	0.028459737
IGF1R_wholegenome_results	2272	FHIT	3480	IGF1R	Deletion	Amplification	0.002786581	0.015150547	0.017628931
IGF1R_wholegenome_results	5071	PRKN	3480	IGF1R	Deletion	Amplification	0.004751884	0.015150547	0.018053924
IGF1R_wholegenome_results	2898	GRIK2	3480	IGF1R	Deletion	Amplification	0.003393683	0.015150547	0.031686389
IGF1R_wholegenome_results	11132	CAPN10	3480	IGF1R	Deletion	Amplification	0.005028972	0.015740324	0.036713856
IGF1R_wholegenome_results	25771	TBC1D22A	3480	IGF1R	Deletion	Amplification	0.005133733	0.015150547	0.040423979
IGF1R_wholegenome_results	9855	FARP2	3480	IGF1R	Deletion	Amplification	0.006831106	0.015740324	0.033894854
IGF1R_wholegenome_results	100128006	LOC100128006	3480	IGF1R	Deletion	Amplification	0.010445021	0.015740324	0.040423979
IGF1R_wholegenome_results	51805	COQ3	3480	IGF1R	Deletion	Amplification	0.011718909	0.015150547	0.040423979
IGF1R_wholegenome_results	54674	LRRN3	3480	IGF1R	Deletion	Amplification	0.026147578	0.015150547	0.020376932
IGF1R_wholegenome_results	9620	CELSR1	3480	IGF1R	Deletion	Amplification	0.015652973	0.015150547	0.045500264
IGF1R_wholegenome_results	23036	ZNF292	3480	IGF1R	Deletion	Amplification	0.019405752	0.015150547	0.036713856
IGF1R_wholegenome_results	892	CCNC	3480	IGF1R	Deletion	Amplification	0.024462223	0.015150547	0.040423979
IGF1R_wholegenome_results	3442	IFNA5	3480	IGF1R	Deletion	Amplification	0.048538152	0.015150547	0.020637558
