Target Gene File	gene1	gene2	entrezid1	entrezid2	AMP/DEL	AMP/DEL	pval1	pval2	pval3
IGF1R_wholegenome_results	3480	IGF1R	94137	RP1L1	Amplification	Deletion	1.77E-14	0.001650678	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	91694	LONRF1	Amplification	Deletion	1.77E-14	0.001812397	0.000297653
IGF1R_wholegenome_results	3480	IGF1R	9258	MFHAS1	Amplification	Deletion	1.77E-14	0.002264156	0.000297653
IGF1R_wholegenome_results	3480	IGF1R	4482	MSRA	Amplification	Deletion	1.77E-14	0.002361941	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	9	NAT1	Amplification	Deletion	1.77E-14	0.002361941	0.003163827
IGF1R_wholegenome_results	3480	IGF1R	81614	NIPA2	Amplification	Deletion	1.77E-14	0.002361941	0.005924347
IGF1R_wholegenome_results	3480	IGF1R	4017	LOXL2	Amplification	Deletion	1.77E-14	0.002905356	0.005021681
IGF1R_wholegenome_results	3480	IGF1R	10361	NPM2	Amplification	Deletion	1.77E-14	0.002913663	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	57509	MTUS1	Amplification	Deletion	1.77E-14	0.002913663	0.002778484
IGF1R_wholegenome_results	3480	IGF1R	81551	STMN4	Amplification	Deletion	1.77E-14	0.003089669	0.000297653
IGF1R_wholegenome_results	3480	IGF1R	2053	EPHX2	Amplification	Deletion	1.77E-14	0.003255746	8.81E-05
IGF1R_wholegenome_results	3480	IGF1R	130916	MTERF4	Amplification	Deletion	1.77E-14	0.003424489	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	8973	CHRNA6	Amplification	Deletion	1.77E-14	0.003424489	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	286097	MICU3	Amplification	Deletion	1.77E-14	0.003424489	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	54893	MTMR10	Amplification	Deletion	1.77E-14	0.003424489	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	23015	GOLGA8A	Amplification	Deletion	1.77E-14	0.003424489	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	4507	MTAP	Amplification	Deletion	1.77E-14	0.003706473	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	440270	GOLGA8B	Amplification	Deletion	1.77E-14	0.003706473	0.004847419
IGF1R_wholegenome_results	3480	IGF1R	9824	ARHGAP11A	Amplification	Deletion	1.77E-14	0.003706473	0.006452031
IGF1R_wholegenome_results	3480	IGF1R	79618	HMBOX1	Amplification	Deletion	1.77E-14	0.003938426	0.000297653
IGF1R_wholegenome_results	3480	IGF1R	1756	DMD	Amplification	Deletion	1.77E-14	0.00400941	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	6263	RYR3	Amplification	Deletion	1.77E-14	0.00400941	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	63951	DMRTA1	Amplification	Deletion	1.77E-14	0.004334658	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	203190	LGI3	Amplification	Deletion	1.77E-14	0.00453263	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	25992	SNED1	Amplification	Deletion	1.77E-14	0.004683649	0.004847419
IGF1R_wholegenome_results	3480	IGF1R	100128890	FAM66B	Amplification	Deletion	1.77E-14	0.004685917	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	9046	DOK2	Amplification	Deletion	1.77E-14	0.005057886	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	8123	PWAR5	Amplification	Deletion	1.77E-14	0.00517435	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	441389	LINC01239	Amplification	Deletion	1.77E-14	0.005458952	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	728498	GOLGA8H	Amplification	Deletion	1.77E-14	0.005708334	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	84296	GINS4	Amplification	Deletion	1.77E-14	0.006348296	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	1667	DEFA1	Amplification	Deletion	1.77E-14	0.006709565	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	653073	GOLGA8J	Amplification	Deletion	1.77E-14	0.006927809	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	23362	PSD3	Amplification	Deletion	1.77E-14	0.00736597	0.007421457
IGF1R_wholegenome_results	3480	IGF1R	3620	IDO1	Amplification	Deletion	1.77E-14	0.009167798	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	286042	FAM86B3P	Amplification	Deletion	1.77E-14	0.009487094	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	4692	NDN	Amplification	Deletion	1.77E-14	0.010090231	0.001235576
IGF1R_wholegenome_results	3480	IGF1R	66036	MTMR9	Amplification	Deletion	1.77E-14	0.01041725	0.000297653
IGF1R_wholegenome_results	3480	IGF1R	55893	ZNF395	Amplification	Deletion	1.77E-14	0.010727278	0.002778484
IGF1R_wholegenome_results	3480	IGF1R	100288637	LOC100288637	Amplification	Deletion	1.77E-14	0.011399838	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	4747	NEFL	Amplification	Deletion	1.77E-14	0.011749951	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	2675	GFRA2	Amplification	Deletion	1.77E-14	0.012610356	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	10671	DCTN6	Amplification	Deletion	1.77E-14	0.013647468	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	4023	LPL	Amplification	Deletion	1.77E-14	0.013989248	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	157574	FBXO16	Amplification	Deletion	1.77E-14	0.014911653	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	254531	LPCAT4	Amplification	Deletion	1.77E-14	0.014980899	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	5728	PTEN	Amplification	Deletion	1.77E-14	0.014980899	0.011160589
IGF1R_wholegenome_results	3480	IGF1R	157285	PRAG1	Amplification	Deletion	1.77E-14	0.015355401	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	29883	CNOT7	Amplification	Deletion	1.77E-14	0.016033961	0.009760741
IGF1R_wholegenome_results	3480	IGF1R	51281	ANKMY1	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	1571	CYP2E1	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	30062	RAX	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	84289	ING5	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	9223	MAGI1	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	70	ACTC1	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	619207	SCART1	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	728294	D2HGDH	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	63876	PKNOX2	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	129787	TMEM18	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	11132	CAPN10	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	101929335	ADAMTS9-AS1	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	400657	LINC00909	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	10194	TSHZ1	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	285016	ALKAL2	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	151174	LINC02610	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	643699	GOLGA8N	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	11044	TENT4A	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	286319	TUSC1	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	92126	DSEL	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	54221	SNTG2	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	9658	ZNF516	Amplification	Deletion	1.77E-14	0.016205043	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	23192	ATG4B	Amplification	Deletion	1.77E-14	0.016205043	0.021063778
IGF1R_wholegenome_results	3480	IGF1R	112483	SAT2	Amplification	Deletion	1.77E-14	0.016205043	0.021063778
IGF1R_wholegenome_results	3480	IGF1R	3551	IKBKB	Amplification	Deletion	1.77E-14	0.016205043	0.024501787
IGF1R_wholegenome_results	3480	IGF1R	2260	FGFR1	Amplification	Deletion	1.77E-14	0.016205043	0.032856995
IGF1R_wholegenome_results	3480	IGF1R	10	NAT2	Amplification	Deletion	1.77E-14	0.016277897	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	85002	FAM86B1	Amplification	Deletion	1.77E-14	0.016778991	0.000297653
IGF1R_wholegenome_results	3480	IGF1R	92737	DNER	Amplification	Deletion	1.77E-14	0.016892112	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	5157	PDGFRL	Amplification	Deletion	1.77E-14	0.017151554	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	6440	SFTPC	Amplification	Deletion	1.77E-14	0.017248741	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	7173	TPO	Amplification	Deletion	1.77E-14	0.017604617	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	100507098	ADAMTS9-AS2	Amplification	Deletion	1.77E-14	0.017604617	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	205	AK4	Amplification	Deletion	1.77E-14	0.017604617	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	117581	TWIST2	Amplification	Deletion	1.77E-14	0.017604617	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	284273	ZADH2	Amplification	Deletion	1.77E-14	0.017604617	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	56940	DUSP22	Amplification	Deletion	1.77E-14	0.017604617	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	55355	HJURP	Amplification	Deletion	1.77E-14	0.017604617	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	8527	DGKD	Amplification	Deletion	1.77E-14	0.017604617	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	374868	ATP9B	Amplification	Deletion	1.77E-14	0.017604617	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	2558	GABRA5	Amplification	Deletion	1.77E-14	0.017604617	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	25914	RTTN	Amplification	Deletion	1.77E-14	0.017604617	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	4212	MEIS2	Amplification	Deletion	1.77E-14	0.017604617	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	9829	DNAJC6	Amplification	Deletion	1.77E-14	0.017604617	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	54741	LEPROT	Amplification	Deletion	1.77E-14	0.017604617	0.028415819
IGF1R_wholegenome_results	3480	IGF1R	22850	ADNP2	Amplification	Deletion	1.77E-14	0.019109035	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	653125	GOLGA8K	Amplification	Deletion	1.77E-14	0.019109035	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	377007	KLHL30	Amplification	Deletion	1.77E-14	0.019109035	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	189	AGXT	Amplification	Deletion	1.77E-14	0.019109035	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	5366	PMAIP1	Amplification	Deletion	1.77E-14	0.019109035	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	375316	RBM44	Amplification	Deletion	1.77E-14	0.019109035	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	118472	ZNF511	Amplification	Deletion	1.77E-14	0.019109035	0.021063778
IGF1R_wholegenome_results	3480	IGF1R	2339	FNTA	Amplification	Deletion	1.77E-14	0.019109035	0.024501787
IGF1R_wholegenome_results	3480	IGF1R	54989	ZNF770	Amplification	Deletion	1.77E-14	0.019109035	0.024501787
IGF1R_wholegenome_results	3480	IGF1R	145624	PWAR1	Amplification	Deletion	1.77E-14	0.019343824	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	6462	SHBG	Amplification	Deletion	1.77E-14	0.019902538	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	2637	GBX2	Amplification	Deletion	1.77E-14	0.019902538	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	9172	MYOM2	Amplification	Deletion	1.77E-14	0.020053426	0.000297653
IGF1R_wholegenome_results	3480	IGF1R	4521	NUDT1	Amplification	Deletion	1.77E-14	0.020724656	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	94234	FOXQ1	Amplification	Deletion	1.77E-14	0.020724656	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	4772	NFATC1	Amplification	Deletion	1.77E-14	0.020724656	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	401666	OR51A4	Amplification	Deletion	1.77E-14	0.020724656	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	482	ATP1B2	Amplification	Deletion	1.77E-14	0.020724656	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	400359	LINC02694	Amplification	Deletion	1.77E-14	0.020724656	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	80895	ILKAP	Amplification	Deletion	1.77E-14	0.020724656	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	79886	CAAP1	Amplification	Deletion	1.77E-14	0.020724656	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	161725	OTUD7A	Amplification	Deletion	1.77E-14	0.020724656	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	5253	PHF2	Amplification	Deletion	1.77E-14	0.020724656	0.021063778
IGF1R_wholegenome_results	3480	IGF1R	283742	FAM98B	Amplification	Deletion	1.77E-14	0.020724656	0.024501787
IGF1R_wholegenome_results	3480	IGF1R	1528	CYB5A	Amplification	Deletion	1.77E-14	0.020724656	0.024501787
IGF1R_wholegenome_results	3480	IGF1R	60312	AFAP1	Amplification	Deletion	1.77E-14	0.020724656	0.03787958
IGF1R_wholegenome_results	3480	IGF1R	22909	FAN1	Amplification	Deletion	1.77E-14	0.020924387	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	157627	MIR124-1HG	Amplification	Deletion	1.77E-14	0.021657958	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	2859	GPR35	Amplification	Deletion	1.77E-14	0.022458092	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	220441	RNF152	Amplification	Deletion	1.77E-14	0.022458092	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	2587	GALR1	Amplification	Deletion	1.77E-14	0.022458092	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	7776	ZNF236	Amplification	Deletion	1.77E-14	0.022458092	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	2295	FOXF2	Amplification	Deletion	1.77E-14	0.022458092	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	340156	MYLK4	Amplification	Deletion	1.77E-14	0.022458092	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	728047	GOLGA8O	Amplification	Deletion	1.77E-14	0.022458092	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	54495	TMX3	Amplification	Deletion	1.77E-14	0.022458092	0.021063778
IGF1R_wholegenome_results	3480	IGF1R	4705	NDUFA10	Amplification	Deletion	1.77E-14	0.022458092	0.028415819
IGF1R_wholegenome_results	3480	IGF1R	6867	TACC1	Amplification	Deletion	1.77E-14	0.022458092	0.032856995
IGF1R_wholegenome_results	3480	IGF1R	3662	IRF4	Amplification	Deletion	1.77E-14	0.024316215	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	146712	B3GNTL1	Amplification	Deletion	1.77E-14	0.024316215	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	58508	KMT2C	Amplification	Deletion	1.77E-14	0.024316215	0.021063778
IGF1R_wholegenome_results	3480	IGF1R	5533	PPP3CC	Amplification	Deletion	1.77E-14	0.025073199	0.000297653
IGF1R_wholegenome_results	3480	IGF1R	28513	CDH19	Amplification	Deletion	1.77E-14	0.025294249	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	3953	LEPR	Amplification	Deletion	1.77E-14	0.026306147	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	84251	SGIP1	Amplification	Deletion	1.77E-14	0.026306147	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	9513	FXR2	Amplification	Deletion	1.77E-14	0.026306147	0.028415819
IGF1R_wholegenome_results	3480	IGF1R	26585	GREM1	Amplification	Deletion	1.77E-14	0.02706698	0.012735972
IGF1R_wholegenome_results	3480	IGF1R	253559	CADM2	Amplification	Deletion	1.77E-14	0.027352838	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	55958	KLHL9	Amplification	Deletion	1.77E-14	0.028435268	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	692099	FAM86DP	Amplification	Deletion	1.77E-14	0.028435268	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	84433	CARD11	Amplification	Deletion	1.77E-14	0.029554397	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	137075	CLDN23	Amplification	Deletion	1.77E-14	0.029697274	0.000297653
IGF1R_wholegenome_results	3480	IGF1R	284034	LINC00670	Amplification	Deletion	1.77E-14	0.029742543	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	23484	LEPROTL1	Amplification	Deletion	1.77E-14	0.030102383	0.001865256
IGF1R_wholegenome_results	3480	IGF1R	55628	ZNF407	Amplification	Deletion	1.77E-14	0.030711203	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	54904	NSD3	Amplification	Deletion	1.77E-14	0.030711203	0.024501787
IGF1R_wholegenome_results	3480	IGF1R	1668	DEFA3	Amplification	Deletion	1.77E-14	0.030919318	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	93649	MYOCD	Amplification	Deletion	1.77E-14	0.034417669	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	389610	XKR5	Amplification	Deletion	1.77E-14	0.035036501	0.000297653
IGF1R_wholegenome_results	3480	IGF1R	6770	STAR	Amplification	Deletion	1.77E-14	0.035735243	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	442117	GALNTL6	Amplification	Deletion	1.77E-14	0.035735243	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	10125	RASGRP1	Amplification	Deletion	1.77E-14	0.035735243	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	93349	SP140L	Amplification	Deletion	1.77E-14	0.035735243	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	9470	EIF4E2	Amplification	Deletion	1.77E-14	0.035735243	0.024501787
IGF1R_wholegenome_results	3480	IGF1R	138050	HGSNAT	Amplification	Deletion	1.77E-14	0.035735243	0.032856995
IGF1R_wholegenome_results	3480	IGF1R	321	APBA2	Amplification	Deletion	1.77E-14	0.036231214	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	5108	PCM1	Amplification	Deletion	1.77E-14	0.036883068	0.026987681
IGF1R_wholegenome_results	3480	IGF1R	169270	ZNF596	Amplification	Deletion	1.77E-14	0.038440568	0.000297653
IGF1R_wholegenome_results	3480	IGF1R	389084	SNORC	Amplification	Deletion	1.77E-14	0.038499801	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	5423	POLB	Amplification	Deletion	1.77E-14	0.038499801	0.021063778
IGF1R_wholegenome_results	3480	IGF1R	123606	NIPA1	Amplification	Deletion	1.77E-14	0.039166836	0.001865256
IGF1R_wholegenome_results	3480	IGF1R	80185	TTI2	Amplification	Deletion	1.77E-14	0.041234168	0.001073876
IGF1R_wholegenome_results	3480	IGF1R	56999	ADAMTS9	Amplification	Deletion	1.77E-14	0.041444063	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	285093	RTP5	Amplification	Deletion	1.77E-14	0.041444063	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	2632	GBE1	Amplification	Deletion	1.77E-14	0.041444063	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	26751	SH3YL1	Amplification	Deletion	1.77E-14	0.041444063	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	55230	USP40	Amplification	Deletion	1.77E-14	0.041444063	0.021063778
IGF1R_wholegenome_results	3480	IGF1R	55174	INTS10	Amplification	Deletion	1.77E-14	0.04158412	0.006452031
IGF1R_wholegenome_results	3480	IGF1R	4619	MYH1	Amplification	Deletion	1.77E-14	0.042986318	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	169355	IDO2	Amplification	Deletion	1.77E-14	0.044118902	0.004189039
IGF1R_wholegenome_results	3480	IGF1R	84552	PARD6G	Amplification	Deletion	1.77E-14	0.044576807	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	147372	CCBE1	Amplification	Deletion	1.77E-14	0.044576807	0.018053924
IGF1R_wholegenome_results	3480	IGF1R	29960	MRM2	Amplification	Deletion	1.77E-14	0.044576807	0.019508195
IGF1R_wholegenome_results	3480	IGF1R	29068	ZBTB44	Amplification	Deletion	1.77E-14	0.044576807	0.024501787
IGF1R_wholegenome_results	3480	IGF1R	10494	STK25	Amplification	Deletion	1.77E-14	0.044576807	0.032856995
IGF1R_wholegenome_results	3480	IGF1R	377630	USP17L2	Amplification	Deletion	1.77E-14	0.045074628	0.000297653
IGF1R_wholegenome_results	3480	IGF1R	23047	PDS5B	Amplification	Deletion	1.77E-14	0.047907016	0.024501787
IGF1R_wholegenome_results	3480	IGF1R	90459	ERI1	Amplification	Deletion	1.77E-14	0.047998564	0.001073876
IGF1R_wholegenome_results	9920	KBTBD11	3480	IGF1R	Deletion	Amplification	2.12E-14	0.000188621	0.000241818
IGF1R_wholegenome_results	1667	DEFA1	3480	IGF1R	Deletion	Amplification	3.04E-14	0.000781058	0.001042793
IGF1R_wholegenome_results	55326	AGPAT5	3480	IGF1R	Deletion	Amplification	3.21E-14	0.000188621	0.000269798
IGF1R_wholegenome_results	9172	MYOM2	3480	IGF1R	Deletion	Amplification	7.79E-14	0.000188621	0.000241818
IGF1R_wholegenome_results	2936	GSR	3480	IGF1R	Deletion	Amplification	2.28E-13	0.000781058	0.001284001
IGF1R_wholegenome_results	91782	CHMP7	3480	IGF1R	Deletion	Amplification	3.54E-13	0.000188621	0.00026073
IGF1R_wholegenome_results	389641	LOC389641	3480	IGF1R	Deletion	Amplification	5.71E-13	0.000188621	0.00026073
IGF1R_wholegenome_results	29883	CNOT7	3480	IGF1R	Deletion	Amplification	6.86E-13	0.003424489	0.004323111
IGF1R_wholegenome_results	169270	ZNF596	3480	IGF1R	Deletion	Amplification	1.45E-12	0.000188621	0.000238563
IGF1R_wholegenome_results	55909	BIN3	3480	IGF1R	Deletion	Amplification	1.46E-12	4.78E-05	7.39E-05
IGF1R_wholegenome_results	286046	XKR6	3480	IGF1R	Deletion	Amplification	1.52E-12	0.000781058	0.001028519
IGF1R_wholegenome_results	6440	SFTPC	3480	IGF1R	Deletion	Amplification	3.44E-12	0.000781058	0.001090835
IGF1R_wholegenome_results	157574	FBXO16	3480	IGF1R	Deletion	Amplification	3.68E-12	0.000781058	0.001028519
IGF1R_wholegenome_results	81551	STMN4	3480	IGF1R	Deletion	Amplification	4.86E-12	0.000188621	0.000279949
IGF1R_wholegenome_results	4017	LOXL2	3480	IGF1R	Deletion	Amplification	5.72E-12	0.000188621	0.000293404
IGF1R_wholegenome_results	157627	MIR124-1HG	3480	IGF1R	Deletion	Amplification	1.31E-11	0.000781058	0.001057889
IGF1R_wholegenome_results	94137	RP1L1	3480	IGF1R	Deletion	Amplification	1.73E-11	0.000781058	0.001057889
IGF1R_wholegenome_results	2039	DMTN	3480	IGF1R	Deletion	Amplification	1.90E-11	0.000781058	0.001108855
IGF1R_wholegenome_results	157695	TDRP	3480	IGF1R	Deletion	Amplification	1.06E-10	0.000188621	0.000238563
IGF1R_wholegenome_results	1672	DEFB1	3480	IGF1R	Deletion	Amplification	1.20E-10	0.000188621	0.000265139
IGF1R_wholegenome_results	23484	LEPROTL1	3480	IGF1R	Deletion	Amplification	1.32E-10	0.000781058	0.001108855
IGF1R_wholegenome_results	4507	MTAP	3480	IGF1R	Deletion	Amplification	1.86E-10	0.00736597	0.00454376
IGF1R_wholegenome_results	157310	PEBP4	3480	IGF1R	Deletion	Amplification	2.07E-10	4.78E-05	7.55E-05
IGF1R_wholegenome_results	4023	LPL	3480	IGF1R	Deletion	Amplification	2.11E-10	0.003424489	0.004373246
IGF1R_wholegenome_results	203190	LGI3	3480	IGF1R	Deletion	Amplification	2.36E-10	0.000781058	0.001108855
IGF1R_wholegenome_results	100128890	FAM66B	3480	IGF1R	Deletion	Amplification	2.69E-10	0.000781058	0.001042793
IGF1R_wholegenome_results	80185	TTI2	3480	IGF1R	Deletion	Amplification	3.78E-10	0.000781058	0.001274996
IGF1R_wholegenome_results	83648	FAM167A	3480	IGF1R	Deletion	Amplification	7.51E-10	0.000188621	0.000279949
IGF1R_wholegenome_results	80346	REEP4	3480	IGF1R	Deletion	Amplification	9.44E-10	0.000781058	0.001108855
IGF1R_wholegenome_results	91694	LONRF1	3480	IGF1R	Deletion	Amplification	1.62E-09	0.000188621	0.000285491
IGF1R_wholegenome_results	5728	PTEN	3480	IGF1R	Deletion	Amplification	2.12E-09	0.003424489	0.003795164
IGF1R_wholegenome_results	441389	LINC01239	3480	IGF1R	Deletion	Amplification	2.17E-09	0.00736597	0.006397509
IGF1R_wholegenome_results	55756	INTS9	3480	IGF1R	Deletion	Amplification	2.66E-09	0.000781058	0.001002183
IGF1R_wholegenome_results	8795	TNFRSF10B	3480	IGF1R	Deletion	Amplification	3.80E-09	4.78E-05	7.08E-05
IGF1R_wholegenome_results	9258	MFHAS1	3480	IGF1R	Deletion	Amplification	4.36E-09	0.000188621	0.000279949
IGF1R_wholegenome_results	63951	DMRTA1	3480	IGF1R	Deletion	Amplification	5.11E-09	0.00736597	0.005967799
IGF1R_wholegenome_results	10	NAT2	3480	IGF1R	Deletion	Amplification	2.19E-08	0.000781058	0.001128035
IGF1R_wholegenome_results	4482	MSRA	3480	IGF1R	Deletion	Amplification	2.47E-08	0.000781058	0.001057889
IGF1R_wholegenome_results	63898	SH2D4A	3480	IGF1R	Deletion	Amplification	2.55E-08	0.003424489	0.004426526
IGF1R_wholegenome_results	203074	PRSS55	3480	IGF1R	Deletion	Amplification	3.12E-08	0.000781058	0.001057889
IGF1R_wholegenome_results	57509	MTUS1	3480	IGF1R	Deletion	Amplification	3.88E-08	0.000781058	0.001090835
IGF1R_wholegenome_results	1668	DEFA3	3480	IGF1R	Deletion	Amplification	4.01E-08	0.000781058	0.001042793
IGF1R_wholegenome_results	10395	DLC1	3480	IGF1R	Deletion	Amplification	6.83E-08	0.000188621	0.000291381
IGF1R_wholegenome_results	8973	CHRNA6	3480	IGF1R	Deletion	Amplification	8.68E-08	0.003424489	0.010197877
IGF1R_wholegenome_results	8793	TNFRSF10D	3480	IGF1R	Deletion	Amplification	1.11E-07	4.78E-05	7.08E-05
IGF1R_wholegenome_results	100144748	KLLN	3480	IGF1R	Deletion	Amplification	1.37E-07	0.016205043	0.018480687
